timestamp,force,roll,accX
2025-05-08T14:26:54.897322,-1.9535962343215942,-3.4931368827819824,-9.058208465576172
2025-05-08T14:26:54.897342,-1.9535962343215942,-3.4872260093688965,-9.055325508117676
2025-05-08T14:26:54.897478,-1.9535962343215942,-3.4811007976531982,-9.042407989501953
2025-05-08T14:26:54.925984,-1.9535962343215942,-3.475924253463745,-9.032546043395996
2025-05-08T14:26:54.926013,-1.9535962343215942,-3.469350576400757,-9.032414436340332
2025-05-08T14:26:54.927415,-1.9535962343215942,-3.467615842819214,-9.055313110351562
2025-05-08T14:26:54.955856,-1.9535962343215942,-3.468168258666992,-9.058000564575195
2025-05-08T14:26:54.957395,-1.9535962343215942,-3.4637973308563232,-9.042908668518066
2025-05-08T14:26:54.957406,-1.9535962343215942,-3.4608824253082275,-9.052451133728027
2025-05-08T14:26:54.985825,-1.9535962343215942,-3.4595253467559814,-9.053793907165527
2025-05-08T14:26:54.987383,-1.9535962343215942,-3.454051971435547,-9.044672966003418
2025-05-08T14:26:54.987395,-1.9535962343215942,-3.448054313659668,-9.023311614990234
2025-05-08T14:26:55.015831,-1.9535962343215942,-3.4428751468658447,-9.04217529296875
2025-05-08T14:26:55.017470,-1.9535962343215942,-3.440335988998413,-9.051712989807129
2025-05-08T14:26:55.017486,-1.9535962343215942,-3.4365530014038086,-9.04685115814209
2025-05-08T14:26:55.046177,-1.9535962343215942,-3.4326279163360596,-9.047932624816895
2025-05-08T14:26:55.046894,-1.9535962343215942,-3.4312665462493896,-9.056620597839355
2025-05-08T14:26:55.076423,-1.9535962343215942,-3.4261176586151123,-9.055161476135254
2025-05-08T14:26:55.076445,-1.9535962343215942,-3.41882061958313,-9.064337730407715
2025-05-08T14:26:55.078278,-1.9535962343215942,-3.4141499996185303,-9.05042839050293
2025-05-08T14:26:55.105528,-1.9535962343215942,-3.4057648181915283,-9.052698135375977
2025-05-08T14:26:55.105556,-1.9535962343215942,-3.4042246341705322,-9.061971664428711
2025-05-08T14:26:55.107012,-1.9535962343215942,-3.403075695037842,-9.04370403289795
2025-05-08T14:26:55.107235,-1.9535962343215942,-3.40012526512146,-9.048234939575195
2025-05-08T14:26:55.107252,-1.9535962343215942,-3.395460367202759,-9.063196182250977
2025-05-08T14:26:55.136307,-1.9535962343215942,-3.3927080631256104,-9.069564819335938
2025-05-08T14:26:55.136979,-1.9535962343215942,-3.386232376098633,-9.051412582397461
2025-05-08T14:26:55.166364,-1.9535962343215942,-3.38173246383667,-9.073391914367676
2025-05-08T14:26:55.166398,-1.9535962343215942,-3.3727948665618896,-9.082059860229492
2025-05-08T14:26:55.167070,-1.9535962343215942,-3.3669843673706055,-9.030085563659668
2025-05-08T14:26:55.226856,-1.9535962343215942,-3.358051300048828,-9.031600952148438
2025-05-08T14:26:55.227001,-1.9535962343215942,-3.3454487323760986,-9.068429946899414
2025-05-08T14:26:55.227364,-1.9535962343215942,-3.3241376876831055,-9.05712890625
2025-05-08T14:26:55.227598,-1.9535962343215942,-3.30975079536438,-8.976046562194824
2025-05-08T14:26:55.227628,-1.9535962343215942,-3.310784339904785,-9.070775985717773
2025-05-08T14:26:55.256556,-1.9535962343215942,-3.319226026535034,-9.054449081420898
2025-05-08T14:26:55.256953,-1.9535962343215942,-3.3314645290374756,-8.998770713806152
2025-05-08T14:26:55.257145,-1.9535962343215942,-3.3524630069732666,-9.078429222106934
2025-05-08T14:26:55.257168,-1.9535962343215942,-3.3613979816436768,-9.096362113952637
2025-05-08T14:26:55.286145,-1.9535962343215942,-3.3415207862854004,-9.020291328430176
2025-05-08T14:26:55.286797,-1.9535962343215942,-3.312490940093994,-9.045722961425781
2025-05-08T14:26:55.286847,-1.9535962343215942,-3.2877914905548096,-9.071011543273926
2025-05-08T14:26:55.316114,-1.9535962343215942,-3.267573595046997,-9.033137321472168
2025-05-08T14:26:55.316707,-1.9535962343215942,-3.2755322456359863,-9.017297744750977
2025-05-08T14:26:55.316736,-1.9535962343215942,-3.300841808319092,-9.049585342407227
2025-05-08T14:26:55.346552,-1.9535962343215942,-3.3213140964508057,-9.058629989624023
2025-05-08T14:26:55.346972,-1.9535962343215942,-3.326204776763916,-9.050623893737793
2025-05-08T14:26:55.376458,-1.9535962343215942,-3.319047451019287,-9.079951286315918
2025-05-08T14:26:55.376622,-1.9535962343215942,-3.2977428436279297,-9.096534729003906
2025-05-08T14:26:55.377169,-1.9535962343215942,-3.2712719440460205,-9.047319412231445
2025-05-08T14:26:55.405986,-1.9535962343215942,-3.258169651031494,-9.037184715270996
2025-05-08T14:26:55.406032,-1.9535962343215942,-3.2503292560577393,-9.055511474609375
2025-05-08T14:26:55.406858,-1.9535962343215942,-3.248419761657715,-9.025073051452637
2025-05-08T14:26:55.407090,-1.9535962343215942,-3.263314962387085,-9.043848037719727
2025-05-08T14:26:55.407116,-1.9535962343215942,-3.2793800830841064,-9.05278205871582
2025-05-08T14:26:55.436242,-1.9535962343215942,-3.2828400135040283,-9.054173469543457
2025-05-08T14:26:55.436961,-1.9535962343215942,-3.274333953857422,-9.081223487854004
2025-05-08T14:26:55.467689,-1.9535962343215942,-3.26031756401062,-9.054342269897461
2025-05-08T14:26:55.467864,-1.9535962343215942,-3.242288589477539,-9.051121711730957
2025-05-08T14:26:55.468105,-1.9535962343215942,-3.2238032817840576,-9.041337966918945
2025-05-08T14:26:55.496726,-1.9535962343215942,-3.216517925262451,-9.026588439941406
2025-05-08T14:26:55.496923,-1.9535962343215942,-3.227691650390625,-9.030983924865723
2025-05-08T14:26:55.497138,-1.9535962343215942,-3.2426295280456543,-9.068092346191406
2025-05-08T14:26:55.526019,-1.9535962343215942,-3.2500674724578857,-9.043596267700195
2025-05-08T14:26:55.526070,-1.9535962343215942,-3.2473790645599365,-9.062854766845703
2025-05-08T14:26:55.526706,-1.9535962343215942,-3.236379384994507,-9.052401542663574
2025-05-08T14:26:55.557505,-1.9535962343215942,-3.2183878421783447,-9.058385848999023
2025-05-08T14:26:55.557806,-1.9535962343215942,-3.2009637355804443,-9.028471946716309
2025-05-08T14:26:55.557854,-1.9535962343215942,-3.19252610206604,-9.041948318481445
2025-05-08T14:26:55.586093,-1.9535962343215942,-3.197368860244751,-9.031076431274414
2025-05-08T14:26:55.587496,-1.9535962343215942,-3.2070343494415283,-9.049280166625977
2025-05-08T14:26:55.587625,-1.9535962343215942,-3.2152860164642334,-9.066583633422852
2025-05-08T14:26:55.616586,-1.9535962343215942,-3.2153899669647217,-9.053167343139648
2025-05-08T14:26:55.616992,-1.9535962343215942,-3.204571008682251,-9.059037208557129
2025-05-08T14:26:55.617033,-1.9535962343215942,-3.189591646194458,-9.059955596923828
2025-05-08T14:26:55.646168,-1.9535962343215942,-3.176218032836914,-9.038787841796875
2025-05-08T14:26:55.646704,-1.9535962343215942,-3.16256046295166,-9.040731430053711
2025-05-08T14:26:55.676776,-1.9535962343215942,-3.167576551437378,-9.040047645568848
2025-05-08T14:26:55.677010,-1.9535962343215942,-3.1789872646331787,-9.046363830566406
2025-05-08T14:26:55.677230,-1.9535962343215942,-3.18965220451355,-9.0362548828125
2025-05-08T14:26:55.708132,-1.9535962343215942,-3.1942696571350098,-9.063386917114258
2025-05-08T14:26:55.708187,-1.9535962343215942,-3.186382532119751,-9.06336784362793
2025-05-08T14:26:55.708462,-1.9535962343215942,-3.1733195781707764,-9.0364990234375
2025-05-08T14:26:55.708532,-1.9535962343215942,-3.158487319946289,-9.053400039672852
2025-05-08T14:26:55.708543,-1.9535962343215942,-3.1487081050872803,-9.050718307495117
2025-05-08T14:26:55.736704,-1.9535962343215942,-3.1471621990203857,-9.032190322875977
2025-05-08T14:26:55.737535,-1.9535962343215942,-3.150084972381592,-9.04818058013916
2025-05-08T14:26:55.766562,-1.9535962343215942,-3.155993700027466,-9.037786483764648
2025-05-08T14:26:55.766599,-1.9535962343215942,-3.162022829055786,-9.048263549804688
2025-05-08T14:26:55.768081,-1.9535962343215942,-3.1643965244293213,-9.0579833984375
2025-05-08T14:26:55.798468,-1.9535962343215942,-3.1623096466064453,-9.070554733276367
2025-05-08T14:26:55.798497,-1.9535962343215942,-3.149440288543701,-9.049470901489258
2025-05-08T14:26:55.798656,-1.9535962343215942,-3.138214349746704,-9.064638137817383
2025-05-08T14:26:55.826164,-1.9535962343215942,-3.1288037300109863,-9.065193176269531
2025-05-08T14:26:55.826186,-1.9535962343215942,-3.121464729309082,-9.031939506530762
2025-05-08T14:26:55.827769,-1.9535962343215942,-3.1198275089263916,-9.042121887207031
2025-05-08T14:26:55.855939,-1.9535962343215942,-3.125387668609619,-9.064359664916992
2025-05-08T14:26:55.857496,-1.9535962343215942,-3.1336729526519775,-9.068892478942871
2025-05-08T14:26:55.857509,-1.9535962343215942,-3.138312816619873,-9.043333053588867
2025-05-08T14:26:55.885977,-1.9535962343215942,-3.133413076400757,-9.06343936920166
2025-05-08T14:26:55.887493,-1.9535962343215942,-3.1213250160217285,-9.074631690979004
2025-05-08T14:26:55.887507,-1.9535962343215942,-3.1065311431884766,-9.036843299865723
2025-05-08T14:26:55.915965,-1.9535962343215942,-3.0949888229370117,-9.054790496826172
2025-05-08T14:26:55.916757,-1.9535962343215942,-3.0921571254730225,-9.045251846313477
2025-05-08T14:26:55.916774,-1.9535962343215942,-3.0977795124053955,-9.04355525970459
2025-05-08T14:26:55.946490,-1.9535962343215942,-3.1042306423187256,-9.045044898986816
2025-05-08T14:26:55.948066,-1.9535962343215942,-3.111693859100342,-9.068977355957031
2025-05-08T14:26:55.976874,-1.9535962343215942,-3.1124422550201416,-9.047383308410645
2025-05-08T14:26:55.976958,-1.9535962343215942,-3.103989601135254,-9.036771774291992
2025-05-08T14:26:55.978202,-1.9535962343215942,-3.0920138359069824,-9.046917915344238
2025-05-08T14:26:56.006960,-1.9535962343215942,-3.080523729324341,-9.050519943237305
2025-05-08T14:26:56.007098,-1.9535962343215942,-3.074828624725342,-9.048809051513672
2025-05-08T14:26:56.008387,-1.9535962343215942,-3.0784802436828613,-9.046536445617676
2025-05-08T14:26:56.008751,-1.9535962343215942,-3.0842502117156982,-9.056086540222168
2025-05-08T14:26:56.008824,-1.9535962343215942,-3.086923360824585,-9.059996604919434
2025-05-08T14:26:56.037361,-1.9535962343215942,-3.0893242359161377,-9.046350479125977
2025-05-08T14:26:56.038404,-1.9535962343215942,-3.090306282043457,-9.062898635864258
2025-05-08T14:26:56.067765,-1.9535962343215942,-3.0847909450531006,-9.083197593688965
2025-05-08T14:26:56.067895,-1.9535962343215942,-3.062164783477783,-9.02041244506836
2025-05-08T14:26:56.069118,-1.9535962343215942,-3.0504655838012695,-9.040336608886719
2025-05-08T14:26:56.099079,-1.9535962343215942,-3.057229995727539,-9.033034324645996
2025-05-08T14:26:56.099246,-1.9535962343215942,-3.088141679763794,-9.063374519348145
2025-05-08T14:26:56.099476,-1.9535962343215942,-3.0998785495758057,-9.061389923095703
2025-05-08T14:26:56.129088,-1.9535962343215942,-3.0985329151153564,-9.056787490844727
2025-05-08T14:26:56.129298,-1.9535962343215942,-3.088315486907959,-9.091976165771484
2025-05-08T14:26:56.129511,-1.9535962343215942,-3.05660080909729,-9.053434371948242
2025-05-08T14:26:56.156206,-1.9535962343215942,-3.0198400020599365,-9.066065788269043
2025-05-08T14:26:56.157273,-1.9535962343215942,-2.9998106956481934,-9.002452850341797
2025-05-08T14:26:56.157377,-1.9535962343215942,-3.0069727897644043,-9.010013580322266
2025-05-08T14:26:56.186874,-1.9535962343215942,-3.0524842739105225,-9.057923316955566
2025-05-08T14:26:56.187282,-1.9535962343215942,-3.085348129272461,-9.061861038208008
2025-05-08T14:26:56.187321,-1.9535962343215942,-3.0867202281951904,-9.100076675415039
2025-05-08T14:26:56.216541,-1.9535962343215942,-3.057500123977661,-9.073586463928223
2025-05-08T14:26:56.216897,-1.9535962343215942,-3.0136728286743164,-9.054252624511719
2025-05-08T14:26:56.216932,-1.9535962343215942,-2.994999885559082,-9.054652214050293
2025-05-08T14:26:56.246201,-1.9535962343215942,-2.9963173866271973,-9.041309356689453
2025-05-08T14:26:56.246779,-1.9535962343215942,-3.0121424198150635,-9.049508094787598
2025-05-08T14:26:56.276765,-1.9535962343215942,-3.027862548828125,-9.034597396850586
2025-05-08T14:26:56.277012,-1.9535962343215942,-3.031226873397827,-9.059392929077148
2025-05-08T14:26:56.277278,-1.9535962343215942,-3.0249416828155518,-9.047879219055176
2025-05-08T14:26:56.306130,-1.9535962343215942,-3.0086076259613037,-9.05750560760498
2025-05-08T14:26:56.306181,-1.9535962343215942,-2.9632375240325928,-9.171615600585938
2025-05-08T14:26:56.307076,-1.9535962343215942,-2.8152318000793457,-9.117015838623047
2025-05-08T14:26:56.307233,-1.9535962343215942,-2.6115617752075195,-9.106184005737305
2025-05-08T14:26:56.307252,-1.9535962343215942,-2.452047824859619,-9.053544044494629
2025-05-08T14:26:56.336202,-1.9535962343215942,-2.344883918762207,-8.995892524719238
2025-05-08T14:26:56.337031,-1.9535962343215942,-2.3687005043029785,-8.830071449279785
2025-05-08T14:26:56.366931,-1.9535962343215942,-2.4855690002441406,-8.872896194458008
2025-05-08T14:26:56.367182,-1.9535962343215942,-2.664586305618286,-9.011185646057129
2025-05-08T14:26:56.367657,-1.9535962343215942,-2.7935099601745605,-9.150659561157227
2025-05-08T14:26:56.395970,-1.9535962343215942,-2.8257195949554443,-9.119324684143066
2025-05-08T14:26:56.396005,-1.9535962343215942,-2.8435444831848145,-9.058331489562988
2025-05-08T14:26:56.396762,-1.9535962343215942,-2.8729944229125977,-9.115008354187012
2025-05-08T14:26:56.426980,-1.9535962343215942,-2.9105918407440186,-9.082986831665039
2025-05-08T14:26:56.427190,-1.9535962343215942,-3.0066282749176025,-9.064327239990234
2025-05-08T14:26:56.427472,-1.9535962343215942,-3.0661420822143555,-9.216813087463379
2025-05-08T14:26:56.456523,-1.9535962343215942,-2.983712911605835,-9.063695907592773
2025-05-08T14:26:56.456973,-1.9535962343215942,-2.839407444000244,-8.974339485168457
2025-05-08T14:26:56.457013,-1.9535962343215942,-2.7037227153778076,-9.02696418762207
